"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction","comparison"
"GO:0022613","ribonucleoprotein complex biogenesis",0.0418374316939891,0.0152914720636568,0.554298642533937,2.73599765410578,18.5384490026833,1.62552371730201e-60,1.0328577699737e-56,7.02739569153616e-57,"Gemin7/Rps14/Snrpd2/Eif2s3y/Rps19/Rps9/Fau/Rpl38/Rps8/Rps15/Rplp0/Rpl10a/Rps5/Rps11/Snrpg/Rpl10/Tarbp2/Rps23/Pih1d1/Rpl6/Pop7/Rpl24/Rpl13a/Fcf1/Nop53/Rps21/Rpl23a/Ddx49/Eif6/Rps27/Rps7/Rps25/Rps16/Prmt7/Rpl35a/Rps13/Tbl3/Bop1/Tsr3/Tssc4/Eri3/Nop10/Rpl7/Rpl14/Rps19bp1/Rps24/Imp3/Rpl27/Pwp2/Ddx56/Rpusd1/Rpl35/Tma16/Rpsa/Ddx31/Polr2d/Gar1/Wdr74/Mrps7/Grwd1/Nhp2/Emg1/Nol3/Exosc5/Zfp593/Rpl7l1/Rps17/Rpp30/Rps12/Nsun4/Riox1/Rrp36/Aar2/Rrp8/Exosc6/Rpl5/Rpp38/Suv39h1/Ybey/Rpl7a/Sirt7/Exosc4/Srpk3/Mrpl10/Nop9/Rps15a/Lsg1/Prmt5/Trmt112/Pop4/Rbis/Rps27l/Eif2d/Snrpe/Rbfa/Pop5/Mrpl20/Rps3a1/Lsm4/Rrp9/Ddx20/Fbl/Ddx54/Gtf2h5/Ddx28/Rrp12/Nifk/Ngdn/Rpl11/Nop56/Usp39/Rrp7a/Ppan/Slx9/Eral1/Rps6/Snrpf/Mrm3/Mrto4/Npm3/Puf60/Eif3d/Pes1/Nob1/Pin4/Noc4l/Pno1/Ercc2/Nol7/Htatsf1/Nsa2/Gemin8/Ngrn/Rps28/Mrm1/Ipo4/Afg2a/Rsl24d1/Exosc8/Gemin4/Wdr18/Rpp40/C1d/Clp1/Bysl/Cinp/Wdr3/Dhx37/Mettl5/2810004N23Rik/Heatr3/Rrp1/Riok3/Mcts2/Ruvbl2/Exosc2/Noc2l/Usp36/Exosc7/Ddx39b/Sart1/Mrpl44/Mpv17l2/Traf7/Bud23/Znhit6/Clns1a/Efl1/Rrp15/Usp4/Rpp25/Las1l/Utp23/Snu13/Prpf6/Rbm34/Prpf31/Mettl17/Lsm6/Rrp1b/Pelp1/Nol6/Noa1/Tsr2/Exosc3/Nsun5/Coil/Nop16/Utp25/Prkra/Exosc1/Wdr46/Celf3/Mybbp1a/Pdcd11/Ran/Abt1/LTO1/Strap/Xab2/Malsu1/Nip7/Ipo9/Ftsj3/Eif5b/Eif2s3x/Taf9/Snrpb/Trmt2b/Lsm2/Pa2g4/Fbll1/Snrpc/Smn1/Exosc10/Rpusd4/Sart3/Sf3a2/Nufip1/Prpf18/Denr/Zfp622/Luc7l/Surf6/Rexo4/Rsl1d1/Aatf/Zcchc4/Sfswap/Ago1/Riox2/Xrcc5/Wdr12/Prpf19/Isy1/Ddx17/Gemin5/Gemin2/Mterf4/Prkdc/Srpk1/C1qbp/Znhit3/Nle1/Nup88",245,"Up","Oil - OPFR"
"GO:0006091","generation of precursor metabolites and energy",0.0396174863387978,0.0168828922331777,0.475409836065574,2.34660541521096,15.1221874907677,2.97094835008035e-42,3.14623430273509e-39,2.14064646908421e-39,"Atp5f1e/Atp5mf/Uqcc2/Ndufc1/Uqcrq/Atp5me/Uqcr11/Ndufa2/Bloc1s1/Uqcr10/Ndufa4/Ndufb7/Ndufa7/Ppp1cc/Sdhaf4/Ndufs7/Ndufa11/Ndufs8/Ppp1r1a/Etfb/Pgls/Epm2a/Nop53/Ndufb8/Cox4i1/Slc2a6/Gale/Eif6/Ndufa13/Cox8a/Cox7a2/Cox5b/Ndufv3/Pink1/Ppp1r3d/Ddit4/Fxn/Shpk/Dgat1/Galk1/Ndufb5/Sirt3/Phkg2/Atp5po/Chchd2/Galt/Ndufv1/Cox6a1/Ndufs4/Ndufb11/Uqcrh/Cyc1/Oxa1l/Taldo1/Ndufb6/Ndufb2/Cox5a/Cox7c/Atp5pf/Aldh1l1/Ndufab1/Ndufb9/Park7/Mt3/Chchd4/Atp5f1d/Cavin3/Sirt6/Adpgk/Mtln/Ndufc2/Bax/Cox7b/Atp5pd/Phb2/Tpi1/Ndufa5/Pgk1/Iscu/Slc25a33/Stoml2/Mpi/Hmgcl/Ndufs6/Suclg1/Prelid1/Gapdhs/Thap11/Ppp1r3g/Sdhb/Cox17/Ndufa12/Cisd1/Ndufa3/Gapdh/Slc25a25/Gadd45gip1/Pgf/Mdh2/Suclg2/Ppp1ca/S100b/Dyrk2/Sdhc/Ogdhl/Arl2/Atp5f1b/H6pd/Aldoc/Ndufa6/Pfkl/Pgm1/Ndufa8/Uqcc3/Ndufs3/Ndufa10/Dnajc30/Prps2/Slc25a18/Uqcrc1/Uqcrfs1/Idh2/Ppp1r3f/Ppp1r3e/Dhtkd1/Cox7a2l/Eno1/Aldoa/Akt1/Ndufv2/Inpp5k/Gnas/Prkaca/Pygb/Eno2/Gyg1/Git1/Pkm/Bid/Plec/Sdhaf2/Chchd10/Comt/Ndor1/Atp5f1c/Atp5pb/Vcp/Pde2a/Coq7/Pgd/Ppp1r3c/Tcf7l2/Ndufs2/Phkg1/Tkfc/Etfa/Aco2/Gpd1/Ppif/Idh3g/Slc25a22/Sdhd/Pgam2/Mtfr1l/Mlx/Acacb/Ndufa9/Coq9/Shmt2/Tkt/Gsk3a/Adsl/Mfn2/Pfkm/Pgam1/Akt2/Lyrm7/Gpi1/Cox10/Eno3/Mtfr1/Dguok/Jmjd8/Ndufb10/Mlst8/Stk40/Nipsnap2/Acox1/Coa6/Rptor/Cxxc5/Oxct1/Ndufa1/Idh3b/Bpgm/Mdh1/Fkrp/Ucp2/Sphk2/Nnt/Phka1/Igf1/Mybbp1a/Rpia/Foxk2/Macroh2a1/Pygm/Ndufb4/Vgf/Ldha/Tefm/Dlst/Dlat/Phka2/Ogdh/Pdha1/G6pdx/Ndufaf1/Crot/Atp5f1a/Hsd11b1/Psen1/Prps1/Slc37a4/Slc25a13/Adh5/Fdx1/Idh3a/Ppp2ca/Coq10b/Flcn/Acat1",232,"Up","Oil - OPFR"
"GO:0019693","ribose phosphate metabolic process",0.0380806010928962,0.016398546964193,0.470464135021097,2.32219361727883,14.6299089690471,9.41863513601672e-40,8.54942966489289e-37,5.8168924065595e-37,"Atp5f1e/Atp5mf/Ndufc1/Xdh/Atp5me/Prkn/Ndufa2/Nme2/Fis1/Ndufb7/Ndufa7/Atp5mc1/Nme3/Ndufs7/Ndufa11/Nudt18/Ndufs8/Ndufb8/Nudt14/Slc2a6/Gale/Eif6/Ndufa13/Aprt/Pmvk/Ndufv3/Ddit4/Shpk/Dgat1/Galk1/Ndufb5/Nt5c/Atp5po/Nudt19/Galt/Dgat2/Ndufv1/Ndufs4/Slc27a3/Ndufb11/Hint1/Nme1/Taldo1/Mlycd/Ndufb6/Ndufb2/Atp5if1/Atp5pf/Ndufab1/Ndufb9/Ldhd/Gcdh/Acaa2/Atp5f1d/Ppcdc/Sirt6/Adpgk/Guk1/Mpc2/Atp5mc2/Ndufc2/Atp5pd/Tpi1/Ndufa5/Pgk1/Stoml2/Mpi/Hmgcl/Ndufs6/Suclg1/Gapdhs/Adss1/Bcl2l1/Acot7/Sdhb/Ndufa12/Mvd/Ndufa3/Gapdh/Itpa/Nudt2/Slc25a25/Mvk/Prpsap1/Suclg2/Uck1/Nt5c1a/Bad/Cox11/Sdhc/Dhodh/Arl2/Atp5f1b/Aldoc/Ndufa6/Pfkl/Ndufa8/Vdac1/Gmpr2/Acot5/Uqcc3/Acss2/Ndufs3/Ndufa10/Atp5mc3/Dnajc30/Ak1/Prps2/Acsl5/Sult2b1/Atp6v1b2/Pdk4/Dhtkd1/Eno1/Adcy5/Gucy2g/Gmpr/Aldoa/Ndufv2/Impdh2/Nudt9/Prkaca/Ak3/Eno2/Git1/Pkm/Nudt4/Atp5f1c/Rnaseh2b/Acot1/Atp5pb/Nudt11/Vcp/Pde2a/Nt5c3/Ndufs2/Tkfc/Acot2/Gpd1/Ampd2/Sdhd/Mfn1/Pgam2/Parp1/Atp5mg/Ctps1/Mlx/Ctps2/Acacb/Ndufa9/Ak5/Coasy/Npr1/Tkt/Adsl/Acaca/Nudt3/Dmac2l/Pfkm/Hrh3/Pgam1/Impdh1/Efl1/Gpi1/Eno3/Jmjd8/Ndufb10/Mlst8/Bloc1s6/Rptor/Pde9a/Ndufa1/Bpgm/Nt5c2/Rfk/Npr2/Fkrp/Ucp2/Sphk2/Igf1/Rpia/Ran/Foxk2/Ak2/Fasn/Ndufb4/Mccc2/Dlat/Ogdh/Mcee/Acot9/Pdha1/G6pdx/Crot/Atp5f1a/Fitm2/Psen1/Upp2/Pank1/Mthfd1/Nme5/Pnp/Pde4a/Gpat4/Dcakd/Prps1/Acot11/Gtpbp1/Atp1a2/Adcy6/Slc25a13/Acsl1/Dpyd/Umps/Rab23/Pdk2/Adcy1/Cad/Prpsap2/Ppp2ca/Gucy2e/Flcn/Acat1",223,"Up","Oil - OPFR"
"GO:0009259","ribonucleotide metabolic process",0.0365437158469945,0.0159142016952084,0.465217391304348,2.29629588382039,14.1264668002277,2.82140256919392e-37,2.24089899058227e-34,1.52467109890519e-34,"Atp5f1e/Atp5mf/Ndufc1/Xdh/Atp5me/Prkn/Ndufa2/Nme2/Fis1/Ndufb7/Ndufa7/Atp5mc1/Nme3/Ndufs7/Ndufa11/Nudt18/Ndufs8/Ndufb8/Slc2a6/Gale/Eif6/Ndufa13/Aprt/Pmvk/Ndufv3/Ddit4/Dgat1/Galk1/Ndufb5/Nt5c/Atp5po/Nudt19/Galt/Dgat2/Ndufv1/Ndufs4/Slc27a3/Ndufb11/Hint1/Nme1/Mlycd/Ndufb6/Ndufb2/Atp5if1/Atp5pf/Ndufab1/Ndufb9/Ldhd/Gcdh/Acaa2/Atp5f1d/Ppcdc/Sirt6/Adpgk/Guk1/Mpc2/Atp5mc2/Ndufc2/Atp5pd/Tpi1/Ndufa5/Pgk1/Stoml2/Mpi/Hmgcl/Ndufs6/Suclg1/Gapdhs/Adss1/Bcl2l1/Acot7/Sdhb/Ndufa12/Mvd/Ndufa3/Gapdh/Itpa/Nudt2/Slc25a25/Mvk/Suclg2/Uck1/Nt5c1a/Bad/Cox11/Sdhc/Dhodh/Arl2/Atp5f1b/Aldoc/Ndufa6/Pfkl/Ndufa8/Vdac1/Gmpr2/Acot5/Uqcc3/Acss2/Ndufs3/Ndufa10/Atp5mc3/Dnajc30/Ak1/Prps2/Acsl5/Sult2b1/Atp6v1b2/Pdk4/Dhtkd1/Eno1/Adcy5/Gucy2g/Gmpr/Aldoa/Ndufv2/Impdh2/Nudt9/Prkaca/Ak3/Eno2/Git1/Pkm/Nudt4/Atp5f1c/Rnaseh2b/Acot1/Atp5pb/Nudt11/Vcp/Pde2a/Nt5c3/Ndufs2/Tkfc/Acot2/Gpd1/Ampd2/Sdhd/Mfn1/Pgam2/Parp1/Atp5mg/Ctps1/Mlx/Ctps2/Acacb/Ndufa9/Ak5/Coasy/Npr1/Adsl/Acaca/Nudt3/Dmac2l/Pfkm/Hrh3/Pgam1/Impdh1/Efl1/Gpi1/Eno3/Jmjd8/Ndufb10/Mlst8/Bloc1s6/Rptor/Pde9a/Ndufa1/Bpgm/Nt5c2/Rfk/Npr2/Fkrp/Ucp2/Sphk2/Igf1/Ran/Foxk2/Ak2/Fasn/Ndufb4/Mccc2/Dlat/Ogdh/Mcee/Acot9/Pdha1/Crot/Atp5f1a/Fitm2/Psen1/Upp2/Pank1/Mthfd1/Nme5/Pnp/Pde4a/Gpat4/Dcakd/Acot11/Gtpbp1/Atp1a2/Adcy6/Slc25a13/Acsl1/Dpyd/Umps/Rab23/Pdk2/Adcy1/Cad/Ppp2ca/Gucy2e/Flcn/Acat1",214,"Up","Oil - OPFR"
"GO:0034470","ncRNA processing",0.0363729508196721,0.0142189932537623,0.518248175182482,2.55805387698935,16.0354125120562,2.31394291825484e-46,3.67569832564781e-43,2.50088514875595e-43,"Toe1/Rps19/Rps8/Rps15/Rpl10a/Tarbp2/Pih1d1/Pop7/Spout1/Fcf1/Nop53/Rps21/Ddx49/Eif6/Rps27/Ctu2/Rps7/Rps25/Rps16/Rpp21/Urm1/Rpp25l/Rpl35a/Tbl3/Bop1/Tsr3/Eri3/Elp5/Tsen54/Nop10/Rpl7/Pus3/Rpl14/Rps24/Imp3/Rpl27/Pwp2/Ddx56/Rpusd1/Rpl35/Gar1/Wdr74/Nhp2/Tsen2/Emg1/Elp6/Exosc5/Hsd17b10/Trpt1/Rpl7l1/Dus1l/Fars2/Rps17/Rpp30/Nsun4/Rrp36/Rrp8/Exosc6/Rpl5/Dus2/Rpp38/Suv39h1/Ybey/Rpl7a/Sirt7/Exosc4/Pusl1/Nop9/Trmt112/Lage3/Pop4/Tyw1/Gtpbp3/Sars1/Rbfa/Pop5/Tsn/Rrp9/Bcdin3d/Wdr4/Mettl1/Fbl/Pus1/Ddx54/Trmt1/Gtf2h5/Rrp12/Nifk/Ngdn/Rpl11/Wdr6/Dus4l/Rrp7a/Ppan/Slx9/Mettl2/Rps6/Mrm3/Mrto4/Npm3/Pes1/Akt1/Dalrd3/Nob1/Mto1/Pin4/Ercc2/Nol7/Elp1/Nsa2/Zc3h10/Rps28/Qtrt1/Trit1/Mrm1/Gon7/Exosc8/Trmt5/Wdr18/Elp3/Mettl6/Rpp40/C1d/Ftsj1/Clp1/Bysl/Elac2/Qng1/Wdr3/Ctu1/Dhx37/Mettl5/Cdk5rap1/Ints1/Rrp1/Riok3/Thumpd1/Exosc2/Usp36/Exosc7/Sart1/Mrpl44/Trmt10a/Tsen34/Bmp4/Mtfmt/Bud23/Znhit6/Rrp15/Trmu/Rnf113a2/Rpp25/Las1l/Utp23/Ints3/Snu13/Dus3l/Rbm34/Rnf113a1/Rtcb/Tsnax/Lsm6/Rrp1b/Zbtb8os/Pelp1/Nol6/Parn/Ddx1/Tsr2/Tprkb/Exosc3/Nsun5/Nsun2/Ankrd16/Utp25/Prkra/Ints5/Exosc1/Wdr46/Zc3h7b/Pdcd11/Abt1/Ripk1/Thg1l/Trmt61a/Mocs3/Ftsj3/Trmt44/Trmt6/Trmt2b/Pa2g4/Fbll1/Exosc10/Rpusd4/Pus7/Trmt2a/Rexo4/Tsen15/Rsl1d1/Tarbp1/Srsf3/Zcchc4/Trub1/Mettl8/Ago1/Grsf1/Wdr12/Ddx17/Mterf4/Prkdc/Ints11/Znhit3/Ints7",213,"Up","Oil - OPFR"
"GO:0009150","purine ribonucleotide metabolic process",0.0346653005464481,0.0152568759730151,0.46031746031746,2.27211000520427,13.5690506033818,1.31060851970187e-34,7.57055139471423e-32,5.15087960805317e-32,"Atp5f1e/Atp5mf/Ndufc1/Xdh/Atp5me/Prkn/Ndufa2/Nme2/Fis1/Ndufb7/Ndufa7/Atp5mc1/Nme3/Ndufs7/Ndufa11/Nudt18/Ndufs8/Ndufb8/Slc2a6/Gale/Eif6/Ndufa13/Aprt/Pmvk/Ndufv3/Ddit4/Dgat1/Galk1/Ndufb5/Nt5c/Atp5po/Nudt19/Galt/Dgat2/Ndufv1/Ndufs4/Slc27a3/Ndufb11/Hint1/Nme1/Mlycd/Ndufb6/Ndufb2/Atp5if1/Atp5pf/Ndufab1/Ndufb9/Ldhd/Gcdh/Acaa2/Atp5f1d/Ppcdc/Sirt6/Adpgk/Guk1/Mpc2/Atp5mc2/Ndufc2/Atp5pd/Tpi1/Ndufa5/Pgk1/Stoml2/Mpi/Hmgcl/Ndufs6/Suclg1/Gapdhs/Adss1/Bcl2l1/Acot7/Sdhb/Ndufa12/Mvd/Ndufa3/Gapdh/Itpa/Nudt2/Slc25a25/Mvk/Suclg2/Nt5c1a/Bad/Cox11/Sdhc/Arl2/Atp5f1b/Aldoc/Ndufa6/Pfkl/Ndufa8/Vdac1/Gmpr2/Acot5/Uqcc3/Acss2/Ndufs3/Ndufa10/Atp5mc3/Dnajc30/Ak1/Prps2/Acsl5/Sult2b1/Atp6v1b2/Pdk4/Dhtkd1/Eno1/Adcy5/Gucy2g/Gmpr/Aldoa/Ndufv2/Impdh2/Nudt9/Prkaca/Ak3/Eno2/Git1/Pkm/Nudt4/Atp5f1c/Acot1/Atp5pb/Nudt11/Vcp/Pde2a/Ndufs2/Tkfc/Acot2/Gpd1/Ampd2/Sdhd/Mfn1/Pgam2/Parp1/Atp5mg/Mlx/Acacb/Ndufa9/Ak5/Coasy/Npr1/Adsl/Acaca/Nudt3/Dmac2l/Pfkm/Hrh3/Pgam1/Impdh1/Efl1/Gpi1/Eno3/Jmjd8/Ndufb10/Mlst8/Bloc1s6/Rptor/Pde9a/Ndufa1/Bpgm/Nt5c2/Npr2/Fkrp/Ucp2/Sphk2/Igf1/Ran/Foxk2/Ak2/Fasn/Ndufb4/Mccc2/Dlat/Ogdh/Mcee/Acot9/Pdha1/Crot/Atp5f1a/Fitm2/Psen1/Pank1/Mthfd1/Nme5/Pnp/Pde4a/Gpat4/Dcakd/Acot11/Gtpbp1/Atp1a2/Adcy6/Slc25a13/Acsl1/Rab23/Pdk2/Adcy1/Ppp2ca/Gucy2e/Flcn/Acat1",203,"Up","Oil - OPFR"
"GO:0022411","cellular component disassembly",0.0338114754098361,0.0171596609583117,0.399193548387097,1.97040463048652,10.988013628253,4.30758569538904e-24,6.22054534284135e-22,4.23235752415377e-22,"Bok/Prkn/Noxo1/Pnpla2/Dedd2/Chmp1a/Map1lc3a/Fis1/Ufc1/Spef1/Mid1/Parl/Tomm7/Pink1/Ddit4/Rack1/Plk1/Fkbp8/Cd24a/Endog/Gabarap/Mul1/Stmn4/Vamp8/Atp5if1/Atg4d/Grwd1/Cidea/Twf2/Gabarapl2/Retreg3/Chmp6/Bax/Stmn2/Cst3/Phb2/Pdxp/Nckap5l/Stx5a/Sharpin/Eif5a/Htra2/Tex264/Napa/Ngef/Pex14/Cib1/Mtif3/Eif2d/Igfbp3/Cdc37/Bmerb1/Phf23/Stmn1/Sgk1/Tcf25/Carmil2/Smarcd3/Dctn1/Chmp2a/Vdac1/Rchy1/Smarcd2/Retreg2/Ddr1/Pym1/Tecpr1/Katnb1/Plin3/Mrpl58/Cdk5/Dnajc17/Exoc8/Stmn3/Ddrgk1/Kat5/Chmp5/Tfip11/Fbxl4/Rnf41/Mtres1/Cdk5rap3/Mcoln1/Akap8l/Sh3gl1/Shfl/Frat1/Hbs1l/Map1s/Vcp/Mical1/Wipi2/Chmp7/Mtrf1l/Gsn/Smarcb1/Calm1/Dusp3/Gas2l1/Arfip2/Gfm2/Exog/Slc25a5/Eef2k/Rnf25/Chka/Pex5/Sqstm1/Zfand1/Smurf1/Gsk3a/Cln3/Capzb/Mfn2/Wdr45b/Evl/Dffa/Arhgef1/Gabarapl1/Tom1/Skic2/Pbxip1/Tgfb3/Gcn1/Chmp4b/Slc25a4/Ubqln4/Vmp1/Rnf14/Snapin/Vps4a/Eif4e2/Wdr45/Hdac6/Clec16a/Jmjd4/Atg13/Flot1/Cttn/Acin1/Becn1/Cfl1/Atg2a/Stx17/Smarcd1/Blcap/Uba5/Plaat3/Iqsec1/Rpl23/Klhdc10/Apc2/Atg4b/Wdr1/Atg10/Asph/Camsap3/Hdgfl3/Uvrag/Dyrk3/Add2/Map1lc3b/Camsap1/Add1/Dstn/Fscn1/Smn1/Lix1l/Skic3/Sh3gl3/Denr/Usp10/Pik3r4/Ulk3/Cisd2/Ambra1/Golga2/Tpm1/Cfl2/Zfp598/Klc1/Ufm1/Smarcc2/Bmyc/Usp30/Atg9a/C1qb/Sptb/Fundc2/Dffb/Actn2/Sptan1/Srebf1/Bnip3l/Arhgef2/Specc1l/Sh3bp1/C1ql1",198,"Up","Oil - OPFR"
"GO:0072594","establishment of protein localization to organelle",0.0327868852459016,0.0156374329700744,0.424778761061947,2.09669229653271,11.8452284949957,2.67747708203423e-27,5.15536041795318e-25,3.50762308641614e-25,"Cdkn1a/Tspan17/Timm13/Cacng5/Pam16/Prkcd/Fis1/Gbp4/Sec61b/Epm2a/Romo1/Tomm40l/Ndufa13/Parl/Tomm7/Pink1/Vps37d/Wrap53/Oxa1l/Cabp1/Timm50/Dnlz/Timm9/Snf8/Nup35/Atp5if1/Pex16/Bbc3/Dmap1/Pkig/Chchd4/Neurl1b/Sirt6/Get4/Zpr1/Nol3/Mtch1/Bax/Ptpn5/Phb2/Pik3r2/Rangrf/Pex6/Zfand2b/Ipo13/Tomm5/Pex14/Vps28/Agap3/Pex2/Acd/Pex26/Sec13/Fam53a/Fam53c/Agt/Sec61a1/Vps37b/Mipep/Fgf9/Dnajc19/Bcs1l/Macroh2a2/Srp9/Lmna/Timm44/Zfand2a/Ddit3/Timm17b/Akt1/Mon1a/Samm50/Lrwd1/Bid/Apod/Tmco6/Tomm34/Arxes1/Tomm22/Ipo4/Mapk14/Sprn/Grpel2/Mff/Nup50/Hdac3/Spcs1/Sgta/Grpel1/Srprb/Heatr3/Tomm20/Timm17a/Kcnq2/Ruvbl2/Get1/Pex5/Tomm40/Sqstm1/Cacng8/Lamp5/Smurf1/Gsk3a/Hyal2/Vps36/Mfn2/Bmp4/Srp14/Cry2/Ap3d1/Trim28/Brca2/Aip/Cct3/Scrib/Pmpca/Chmp4b/Lamp1/Cacng4/Bcap31/Timm10/Nup93/Pex19/Tsc2/Cct7/Nfkbia/Pdcd5/Timm22/Vps4a/Lonp2/Prkd1/Becn1/Cfl1/Lrsam1/Sumo1/Clu/Mavs/Bag6/Hspa1l/Ran/Cox18/Srp19/Macroh2a1/Nutf2/Ing1/Sec61g/Nup214/Arxes2/Fam53b/Ipo9/Ppp2r2b/Jup/Nup85/Spidr/Vps25/Cct5/Tcp1/Ei24/Ipo11/Ap4m1/Tnpo2/Psen1/Pttg1ip/Pml/Pik3r4/Mapt/Ipo5/Trim37/Vps53/Snupn/Pex10/Ufm1/Akap1/Rpain/Pola2/Angpt1/Gga3/Srp68/Zdhhc15/Vps37c/Rab23/Nup62/M6pr/Cct4/Mterf4/Srebf1/Bnip3l/Kpna6/Vps41/Pex13/Txnip/Nup88",192,"Up","Oil - OPFR"
"GO:0042254","ribosome biogenesis",0.0322745901639344,0.0110707490053624,0.590625,2.91530321465164,17.3658838844914,1.32152683246472e-52,4.19849074674042e-49,2.85658457943822e-49,"Rps14/Rps19/Rps9/Fau/Rpl38/Rps8/Rps15/Rplp0/Rpl10a/Rps5/Rps11/Rpl10/Rps23/Pih1d1/Rpl6/Pop7/Rpl24/Fcf1/Nop53/Rps21/Rpl23a/Ddx49/Eif6/Rps27/Rps7/Rps25/Rps16/Rpl35a/Rps13/Tbl3/Bop1/Tsr3/Eri3/Nop10/Rpl7/Rpl14/Rps19bp1/Rps24/Imp3/Rpl27/Pwp2/Ddx56/Rpusd1/Rpl35/Tma16/Rpsa/Ddx31/Gar1/Wdr74/Mrps7/Grwd1/Nhp2/Emg1/Exosc5/Zfp593/Rpl7l1/Rps17/Rpp30/Rps12/Nsun4/Riox1/Rrp36/Rrp8/Exosc6/Rpl5/Rpp38/Suv39h1/Ybey/Rpl7a/Sirt7/Exosc4/Mrpl10/Nop9/Rps15a/Lsg1/Trmt112/Pop4/Rbis/Rps27l/Rbfa/Pop5/Mrpl20/Rps3a1/Rrp9/Fbl/Ddx54/Gtf2h5/Ddx28/Rrp12/Nifk/Ngdn/Rpl11/Nop56/Rrp7a/Ppan/Slx9/Eral1/Rps6/Mrm3/Mrto4/Npm3/Pes1/Nob1/Pin4/Noc4l/Pno1/Ercc2/Nol7/Nsa2/Ngrn/Rps28/Mrm1/Ipo4/Afg2a/Rsl24d1/Exosc8/Wdr18/Rpp40/C1d/Bysl/Cinp/Wdr3/Dhx37/Mettl5/2810004N23Rik/Heatr3/Rrp1/Riok3/Exosc2/Noc2l/Usp36/Exosc7/Sart1/Mrpl44/Mpv17l2/Traf7/Bud23/Znhit6/Efl1/Rrp15/Rpp25/Las1l/Utp23/Snu13/Rbm34/Mettl17/Lsm6/Rrp1b/Pelp1/Nol6/Noa1/Tsr2/Exosc3/Nsun5/Nop16/Utp25/Exosc1/Wdr46/Mybbp1a/Pdcd11/Ran/Abt1/LTO1/Malsu1/Nip7/Ipo9/Ftsj3/Eif5b/Trmt2b/Pa2g4/Fbll1/Exosc10/Rpusd4/Zfp622/Surf6/Rexo4/Rsl1d1/Aatf/Zcchc4/Riox2/Xrcc5/Wdr12/Ddx17/Mterf4/Prkdc/C1qbp/Znhit3/Nle1/Nup88",189,"Up","Oil - OPFR"
"GO:0008380","RNA splicing",0.0309084699453552,0.0157412212419997,0.397802197802198,1.96353697531976,10.4420654857222,6.13778415315778e-22,7.35839254889897e-20,5.00653019205939e-20,"Gemin7/Snrpd2/Sf3b5/Snrpg/Slirp/Cirbp/Pcbp4/Prmt7/Snrnp25/Rps13/Prmt1/Taf10/Arvcf/Tssc4/Lsm7/Wdr83/Arl6ip4/Tsen54/Txnl4a/Rp9/Tsen2/Cenatac/Zpr1/Nol3/Trpt1/Ppie/Clk2/Phf5a/Ess2/Snrpa1/Atxn7l3/Sap18/Aar2/Jmjd6/Tada1/Srpk3/Raly/Upf3a/Scnm1/Fastk/Prmt5/Eif1/Thoc6/Snrpe/Zfp64/Taf5l/Rbm42/Lsm4/Ddx20/Pus1/Cd2bp2/Srsf9/Usp39/Snrnp35/Snrpf/U2af1l4/Puf60/Snrpa/Dnajc17/Zmat5/Htatsf1/Snrpb2/Tfip11/Gemin8/Zc3h10/Kat2a/Ubl5/Sgf29/Gemin4/Prdx6/Cactin/Thoc3/Clp1/Prpf4/Sugp1/Sugp2/Scaf1/Ppil2/Ppil3/Plrg1/Clasrp/Ddx39b/Sart1/Tada2b/Rbm15/Eftud2/Prpf40b/Tsen34/Bud13/Habp4/Clns1a/Akt2/Zcrb1/Taf6l/Zmat2/U2af1/Prkrip1/Rnf113a2/Ccnl2/Hnrnpl/Usp4/Thoc7/Ppil1/Snu13/Syf2/Prpf6/Rnf113a1/Rtcb/Tada3/Ecd/Prpf31/Rsrc1/Fam50a/Ern1/Lsm6/Rrp1b/Tmbim6/Zbtb8os/Snrnp70/Ddx1/Yju2/Acin1/Bud31/Coil/Thoc5/Ddx41/Magoh/Snrnp27/Rbm38/Celf3/Rbm19/Sf3b2/Bcas2/Strap/Xab2/Armc7/Ddx23/Supt3/Txnl4b/Alyref/Taf9/Snrpb/Lsm2/Snrpc/Smn1/Exosc10/Rpusd4/Sart3/Sf3a2/Prpf38a/Prpf18/Luc7l/Pus7/Rbm8a/Cript/Tsen15/Lsm8/Ybx1/Srsf3/Sfswap/Yju2b/Akap17b/Hnrnpa3/Grsf1/Srsf4/Eif4a3/Prpf19/Lsm10/Isy1/Ddx17/Ppp1r8/Nova2/Rbm6/Gemin5/Gemin2/Pqbp1/Srpk1/Dhx16/C1qbp/Taf15/Lsm3",181,"Up","Oil - OPFR"
